Ticker,Date,Pos,Neu,Neg,Normalized,Close,Returns,12-day Rolling,5-day Rolling,3-day Rolling,12-day Rolling Std,5-day Rolling Std,3-day Rolling Std,difference 1-day,difference 3-days,direction 1-day,direction 3-days
DISCA,2019-11-07,0.142,0.837,0.021,1,31.03,0.12062116287468405,0.008691498888251872,0.02953133507705581,0.0387843322593315,0.0373705443349309,0.05203782242168221,0.07123435831709309,3.34,3.2200000000000024,1,1
DLTR,2019-08-29,0.126,0.856,0.018,1,97.67,-0.019377510040160528,0.002841438456590064,0.001126340564777517,0.0064196500350343815,0.019632536154277107,0.021339659361260713,0.02453410171781674,-1.9299999999999926,1.7999999999999972,0,1
DOV,2019-10-17,0.134,0.838,0.028,1,101.38,0.05802546441244005,0.004559707623544203,0.013580195614765289,0.019029433487941727,0.02308395742781927,0.028856348830922668,0.03379281053468287,5.560000000000002,5.469999999999999,1,1
DOW,2019-10-24,0.091,0.877,0.032,1,49.47,0.0474274825322889,0.010287683083725296,0.007088104662293237,0.01660589995375583,0.020451605264797848,0.024657572824418744,0.027742724443272335,2.240000000000002,2.3500000000000014,1,1
DRE,2019-10-31,0.106,0.877,0.017,1,35.14,-0.009861932938856066,0.0040009789649051814,0.003968970239366265,-0.0010074472804858514,0.00877462570697941,0.011559306149334946,0.010078580958091866,-0.3500000000000014,-0.10999999999999943,0,0
DRI,2019-09-18,0.136,0.85,0.014,1,127.13,0.008968253968253848,0.004199629537061433,-7.746768048209063e-05,-0.0005263230728509797,0.011370578184164313,0.009036608477827888,0.008438494189852179,1.1299999999999955,-0.21000000000000796,1,0
DTE,2019-10-28,0.129,0.866,0.005,1,125.68,-0.01973325013649485,-0.0029519886842979495,-0.005478929728595894,-0.00944264328969624,0.009942062545328022,0.008665811933815147,0.009304291401978944,-2.530000000000001,-3.6399999999999864,0,0
DUK,2019-11-08,0.161,0.827,0.011,1,89.95,-0.028407863469431804,-0.0055177650103216125,-0.009516328500411819,-0.011502730600433275,0.009129479288383952,0.011379219383503749,0.015571652167607619,-2.6299999999999955,-3.200000000000003,0,0
DVA,2019-11-05,0.113,0.863,0.024,1,62.44,0.015614834092387841,0.005260322961365323,0.011660763996842839,0.02141297540707558,0.013721110099685763,0.015185617714060823,0.009675990268972114,0.9600000000000009,3.8399999999999963,1,1
DXC,2019-11-11,0.116,0.867,0.017,1,29.4,-0.022606382978723416,0.006052081301123956,-0.000934065454949784,0.004063821309999753,0.02069584849086436,0.0193902154853483,0.023113885186410287,-0.6799999999999997,0.33999999999999986,0,1
EA,2019-10-29,0.134,0.843,0.023,1,94.41,-0.023883374689826375,0.00026844986437320656,0.00031704579968938607,-0.005396024264142096,0.01267094336031583,0.014416882007225738,0.016015750009679443,-2.3100000000000023,-1.5700000000000074,0,0
EBAY,2019-10-23,0.12,0.858,0.022,1,39.2,0.006676938880328942,0.0030348098455772743,0.0014642617917532518,0.003286837371155723,0.00978391619310964,0.008595864293012826,0.010175253592526134,0.2600000000000051,0.38000000000000256,1,1
ECL,2019-10-29,0.128,0.845,0.027,1,194.52,0.015293073751239561,-5.5541540391732903e-05,0.006437573086601378,0.006428760614671569,0.009181771882819021,0.007701767211383666,0.00857458586040256,2.930000000000007,3.6899999999999977,1,1
EFX,2019-10-23,0.136,0.84,0.023,1,139.37,0.00028708820785183775,0.0011187828830569273,-0.007949451637883543,-0.01214914067989814,0.017987872641049625,0.0213313250081727,0.02640057578393641,0.03999999999999204,-5.310000000000002,1,0
EIX,2019-10-29,0.091,0.86,0.049,1,65.4,0.013011152416356975,-0.006850811080306672,-0.017095191031397693,-0.03153361587713599,0.02724053579669633,0.040658398337477836,0.0496444661389644,0.8400000000000034,-6.789999999999992,1,0
EL,2019-10-31,0.174,0.807,0.02,1,186.27,-0.03621876131836288,-0.0019834208116967975,-0.0011432623121911734,0.0013708350641856715,0.017609779566348745,0.0247422404604506,0.03300032992141991,-7.0,0.5600000000000023,0,1
EMN,2019-10-25,0.123,0.839,0.037,1,76.28,0.01638907395069955,0.008030099077059372,0.008589702440505364,0.00913712877750461,0.01170273026598912,0.004836002711052902,0.0067366561554992165,1.230000000000004,2.049999999999997,1,1
EMR,2019-11-05,0.107,0.875,0.019,1,73.79,0.00778475826276992,0.006088272691050417,0.00821848126589253,0.01702748029265866,0.010809291239037512,0.014365405101498925,0.008189173261989617,0.5700000000000074,3.6400000000000006,1,1
EOG,2019-11-07,0.151,0.836,0.013,1,74.74,0.04648557826939226,0.00630553056935824,0.015615889031431452,0.005277607473302563,0.026234962062919226,0.03226590479080877,0.04074847217838461,3.319999999999993,1.0499999999999972,1,1
EQIX,2019-10-30,0.108,0.879,0.013,1,571.16,0.006413870876797345,0.0005569964465296784,0.00160601892658101,0.0031861673462936224,0.006783199689066969,0.0046478531855167595,0.0029319167778646023,3.6399999999999864,5.419999999999959,1,1
EQR,2019-10-23,0.113,0.857,0.03,1,87.84,-0.006784260515603768,8.612362863842186e-05,-0.0003963190554709506,-0.001993212558042338,0.0047168487787574665,0.0057056723415162235,0.005466000071825249,-0.5999999999999943,-0.5300000000000011,0,0
ES,2019-11-06,0.122,0.865,0.013,1,81.39,0.003823384311790745,-0.0046833327851571365,-0.00444765952615187,-0.005633462331223009,0.008370851941965561,0.009640567755685605,0.010263558852910047,0.3100000000000023,-1.4000000000000057,1,0
ESS,2019-10-24,0.121,0.856,0.023,1,326.28,-0.006273984284583034,-0.0003467641560126004,-0.0014331828381870526,-0.006313787583325681,0.006189068047051913,0.006954331755870927,0.0016729505491490393,-2.0600000000000023,-6.260000000000048,0,0
ETN,2019-10-29,0.115,0.86,0.024,1,88.96,0.019949552854849673,0.007526162040928754,0.009869357171613857,0.0182993007258343,0.011119875930900849,0.011710629940195194,0.001874562689934848,1.7399999999999949,4.709999999999994,1,1
ETR,2019-10-30,0.118,0.862,0.019,1,121.56,0.021169354838709742,0.0035209518800670414,0.0015944374200597133,0.0036938662518513077,0.010498012880292448,0.015047583988451962,0.019842361212788037,2.519999999999996,1.2900000000000063,1,1
EW,2019-10-23,0.158,0.819,0.023,1,225.18,0.013913278400648377,0.00012362999333441946,-0.000952420170993129,-0.003240012091834258,0.016400796153262752,0.013618729072294049,0.01831782391895449,3.0900000000000034,-2.280000000000001,1,0
EXPE,2019-11-06,0.139,0.839,0.022,1,135.36,0.0025181454599318975,-0.0005190799183772132,-0.001560049057494317,-0.005893713633480457,0.008471111146212061,0.010294401288070777,0.011399661920178984,0.3400000000000034,-2.4399999999999977,1,0
EXR,2019-10-30,0.1,0.875,0.026,1,110.85,-0.016677015878648227,-0.0031781220974969513,-0.008413884895764645,-0.004071161374545292,0.010717895495680174,0.014032727977558765,0.011513354418280752,-1.8800000000000097,-1.3800000000000097,0,0
F,2019-10-23,0.123,0.854,0.023,1,9.21,0.015435501653803918,0.005060911358386257,0.003209349438091458,-0.0027073010893537606,0.015454076405530306,0.018704958687508544,0.022573935651900114,0.14000000000000057,-0.0799999999999983,1,0
FAST,2019-10-11,0.103,0.87,0.028,1,36.34,0.1715022566086397,0.011605661469857337,0.029549151930692918,0.06162693211984116,0.05369217415901537,0.08052150283779524,0.09530693332836107,5.320000000000004,5.730000000000004,1,1
FB,2019-10-30,0.127,0.855,0.018,1,188.25,-0.005599281601605832,0.00240163915832912,0.0022598880507730843,0.0006540499628672943,0.019163594832038104,0.0058692866419301215,0.006887729137840341,-1.0600000000000023,0.36000000000001364,0,1
FBHS,2019-10-23,0.162,0.825,0.013,1,58.38,-0.0015392508978963049,0.0031974559061371255,0.004009795144298711,-0.003043716199971939,0.011978076033635996,0.012065322368044145,0.007853948726245192,-0.0899999999999963,-0.5399999999999991,0,0
FCX,2019-10-23,0.097,0.878,0.025,1,10.13,0.020140986908358638,0.012470108996952556,0.0129819052824808,0.01879826913924217,0.025335656339581798,0.011999291769936275,0.007022228257989986,0.20000000000000107,0.5500000000000007,1,1
FDX,2019-09-17,0.115,0.847,0.038,1,173.3,-0.0015555683585871671,0.008178782718549854,0.00121651701691603,-0.0003998054392928922,0.018398106694808944,0.005475740691026129,0.0033741790111320733,-0.2699999999999818,-0.20999999999997954,0,0
FISV,2019-11-06,0.127,0.865,0.008,1,104.91,0.008750000000000036,0.0005086206404477748,-0.002583535759569977,-0.006033927689306588,0.017094870117234238,0.010647403852841313,0.012857003176667204,0.9099999999999966,-1.9399999999999977,1,0
FITB,2019-10-22,0.13,0.847,0.024,1,28.3,0.009992862241256395,0.005615505858088547,0.006697887832731198,0.01482391605344883,0.016424108244460202,0.012922728466175114,0.009034700518590401,0.28000000000000114,1.2200000000000024,1,1
FLIR,2019-10-31,0.111,0.874,0.015,1,51.56,-0.06271586984184685,-0.0029303092763379446,-0.007361833803730655,-0.019443740941104754,0.019978936145718575,0.031299746262329946,0.0375746187123991,-3.4499999999999957,-3.210000000000001,0,0
FLS,2019-10-31,0.134,0.839,0.028,1,48.84,-0.013532619672793289,0.005396154191414408,0.004489082766133179,-0.0024951346598512205,0.013319128056055108,0.015089498853080937,0.01599422795283513,-0.6699999999999946,-0.37999999999999545,0,0
FMC,2019-10-30,0.13,0.849,0.022,1,90.97,0.07136968554940526,0.008441707444343721,0.019986631373198848,0.027479171610575854,0.021944886783452588,0.0290042050664114,0.038329779821489,6.060000000000002,6.989999999999995,1,1
FOX,2019-11-06,0.123,0.869,0.008,1,32.33,0.005598755832037394,0.0007336220276117633,0.0061422117298048475,0.004897079425746982,0.01191567530433012,0.005804674545274768,0.0,0.17999999999999972,0.46999999999999886,1,1
FRT,2019-10-31,0.128,0.845,0.027,1,136.01,-0.03648342306602437,-0.0002031327241615218,-0.004932802015917326,-0.006211486763309663,0.012960592067595563,0.01922653537778277,0.027074098657834708,-5.150000000000006,-2.670000000000016,0,0
FTI,2019-10-24,0.131,0.856,0.013,1,20.68,-0.11774744027303763,-0.005785320048767889,-0.019721217009506752,-0.03651403396901909,0.03679050837022003,0.05546676329592629,0.07070557208068787,-2.7600000000000016,-2.5700000000000003,0,0
FTNT,2019-10-31,0.146,0.844,0.01,1,81.56,-0.012829823287339615,0.0031478730115861906,0.0015531321276567756,0.005268946761747273,0.01797796070240735,0.013770089821335214,0.017994775826469515,-1.0600000000000023,1.25,0,1
FTV,2019-10-24,0.127,0.854,0.018,1,71.51,-0.01147359690351113,0.009058339701261992,0.0017197106219291492,-0.0018796698868052502,0.013642070867612812,0.009102887829473095,0.008503488157743025,-0.8299999999999983,-0.4099999999999966,0,0
GE,2019-10-30,0.124,0.843,0.033,1,10.11,0.11466372657111346,0.012942914497793556,0.021448060014638993,0.04081382321078716,0.03250302094151913,0.0489326293010129,8.000243045151691,1.0399999999999991,1.1099999999999994,1,1
GILD,2019-10-24,0.122,0.868,0.009,1,66.0,-0.008711324722138758,0.0056749288995120535,0.002380953544064912,0.004062905835594062,0.00828718664559155,0.008829508896686619,0.011073323768640115,-0.5799999999999983,0.7900000000000063,0,1
GIS,2019-09-18,0.119,0.868,0.013,1,54.53,-0.00908595311648197,0.0011698026327208177,0.0008013917587906816,0.0034865556454259186,0.010014925052963046,0.008579822630881544,0.010916642511687016,-0.5,0.5600000000000023,0,1
GLW,2019-10-29,0.097,0.883,0.019,1,30.26,-0.011434171839268092,0.003437333430972448,0.0017408348863910516,0.005337530543769138,0.01145135907898326,0.014220308357281842,0.017890841784787902,-0.34999999999999787,0.4700000000000024,0,1
GM,2019-10-29,0.12,0.856,0.024,1,38.21,0.04284934497816595,0.006127338113277758,0.010498964835557812,0.021937152208403865,0.017781800429699433,0.02492943760884023,0.02301547140140791,1.5700000000000003,2.3900000000000006,1,1
GME,2019-09-10,0.154,0.829,0.017,1,5.09,0.06932773109243695,0.02462359813113336,0.060016411190321195,0.0642161928649796,0.05801225650563265,0.03159022153862396,0.0429765019614214,0.33000000000000007,0.8599999999999994,1,1
GOOG,2019-10-28,0.149,0.844,0.007,1,1290.0,0.01965805885561167,0.005474556574661542,0.006973951677527013,0.008139456424601751,0.008524918433703264,0.009166485835138488,0.010016176503892946,24.86999999999989,30.86999999999989,1,1
GPC,2019-10-17,0.129,0.851,0.019,1,98.93,0.01227872710529021,0.0015734920541064883,0.009210260522811264,0.0072341267898054324,0.016102898494483743,0.011054774099585371,0.008129626876764058,1.2000000000000028,2.1100000000000136,1,1
GPN,2019-10-31,0.111,0.882,0.007,1,169.18,0.021988643228222804,0.002315090391172845,0.009688521620400436,0.014164023973080697,0.018465416744296404,0.00846396167301312,0.007913145748569292,3.640000000000015,6.980000000000018,1,1
GPS,2019-11-21,0.149,0.831,0.019,1,16.22,-0.0036855036855037993,-0.007850161547979647,-0.010788221731295011,-0.021180239900334092,0.031613660319897034,0.027485020197682845,0.015151435513437938,-0.060000000000002274,-1.0800000000000018,0,0
GRMN,2019-10-30,0.144,0.839,0.017,1,96.35,0.09600728017290416,0.009249089226586746,0.02228650719044394,0.03459614871385197,0.027943966853800756,0.04142705147425256,0.053191620534575663,8.439999999999998,9.11999999999999,1,1
GS,2019-10-15,0.129,0.853,0.018,1,206.46,0.003109513166844824,-0.0009037827654202468,0.009090352074576535,0.010914930282139338,0.0149720592993561,0.010594562573057357,0.011455077537658282,0.6400000000000148,6.590000000000003,1,1
GWW,2019-10-23,0.133,0.845,0.023,1,312.44,-0.021116611316498557,0.006720192910595048,0.003059568167665949,0.0026889723272866726,0.020622489740540238,0.015932729787478752,0.021777227859238822,-6.740000000000009,2.3600000000000136,0,1
HAL,2019-10-21,0.13,0.851,0.02,1,19.61,0.06402604449267502,0.004464211432487393,0.009318149471154325,0.02372647716590226,0.022597158991493352,0.0327235989032374,0.035783097839875606,1.1799999999999997,1.3099999999999987,1,1
HAS,2019-10-22,0.118,0.86,0.021,1,100.02,-0.16760985352862845,-0.01258629854500424,-0.03647145210452853,-0.06196072817872985,0.0496601803453377,0.07362610706609492,0.09166744710371864,-20.14,-22.370000000000005,0,0
HBAN,2019-10-24,0.163,0.819,0.018,1,14.33,-0.009675190048376026,0.005016014439984349,0.0021313801324795547,-0.0006761900607618424,0.008312162799911756,0.007848018256268515,0.007863964696959382,-0.14000000000000057,-0.02999999999999936,0,0
HBI,2019-10-31,0.13,0.854,0.017,1,15.21,-0.05115408608858396,-0.0010437828852164859,-0.009222327971028376,-0.016633929416043913,0.02607295745003598,0.023824682854643616,0.029953913193998274,-0.8200000000000003,-0.8000000000000007,0,0
HCA,2019-10-29,0.126,0.86,0.014,1,134.99,0.06400252226688741,0.009709815758626431,0.015415578527831198,0.026304736683265273,0.018619081265787856,0.027558732831784283,0.032759029154813366,8.120000000000005,9.990000000000009,1,1
HD,2019-11-19,0.127,0.855,0.017,1,225.86,-0.05438559765543216,-0.00398139996458774,-0.006004674139113209,-0.014894365209306057,0.017321355074559612,0.02710168123571292,0.034243793263445926,-12.98999999999998,-10.689999999999998,0,0
HES,2019-10-30,0.089,0.892,0.018,1,64.76,-0.04483775811209423,-0.002907090691757643,-0.005419787863578241,-0.009835218523062942,0.018461204940050303,0.023615296448434485,0.032183158129029596,-3.039999999999992,-2.019999999999996,0,0
HFC,2019-10-31,0.089,0.883,0.029,1,54.94,-0.033937049410937226,0.0005329237301505233,-0.0037263084755593924,-0.019237229413895756,0.018226019300843554,0.02395643132129463,0.014824127197407529,-1.9299999999999997,-3.3100000000000023,0,0
HIG,2019-11-05,0.137,0.829,0.035,1,60.39,0.0497131931166348,0.0021237881486492285,0.012468506547738057,0.019198496766805444,0.019970362027079382,0.02100484892997777,0.026693672291236325,2.8599999999999994,3.3100000000000023,1,1
HII,2019-11-07,0.09,0.891,0.019,1,250.45,0.07034488653361248,0.012907388773117081,0.021394618738689707,0.03103544086087225,0.019672115488648338,0.029269865795601622,0.034460514808557254,16.45999999999998,21.689999999999998,1,1
HLT,2019-10-23,0.124,0.854,0.022,1,95.77,0.055549432381792,0.004448219842296995,0.007959546563593323,0.017062011573108344,0.020106140703266023,0.029182835521350467,0.03688016605961671,5.039999999999992,4.61999999999999,1,1
HOG,2019-10-22,0.121,0.853,0.026,1,40.04,0.07982740021574974,0.010803438743215626,0.019525756406576368,0.030076996142290573,0.03044426021809268,0.03428034499468419,0.043963445069446,2.960000000000001,3.3399999999999963,1,1
HOLX,2019-11-06,0.122,0.861,0.017,1,48.56,0.009353564747453857,-0.0010254425520338322,0.0014338525261157864,-0.0006473480325092096,0.008241231058344864,0.008298484456354806,0.010689017583776442,0.45000000000000284,-0.09999999999999432,1,0
HON,2019-10-17,0.16,0.82,0.02,1,167.52,0.023773146733484074,0.0017684691792044886,0.008060370119251935,0.009253859633011915,0.014278922219271293,0.011412191257826007,0.012740936268950087,3.890000000000015,4.5400000000000205,1,1
HP,2019-11-15,0.092,0.875,0.033,1,40.56,0.0315361139369279,0.005624706550852667,-0.0007076446267786585,0.0033168138990971783,0.029767432151039965,0.02382407912361301,0.027843661912945475,1.240000000000002,0.37000000000000455,1,1
HPE,2019-08-27,0.135,0.839,0.026,1,12.93,-0.0007727975270478415,-0.0026712649708978595,4.232574161100455e-05,-0.00786890683861082,0.022664138498256062,0.022007092028651094,0.027026851612120987,-0.009999999999999787,-0.3200000000000003,0,0
HPQ,2019-08-22,0.142,0.837,0.021,1,18.93,-0.0015822784810126667,-0.0012188654415788331,0.0032825830462617,-0.00485169192138557,0.0196742079794211,0.014399402346058377,0.009559419230997093,-0.030000000000001137,-0.28000000000000114,0,0
HRB,2019-08-28,0.116,0.86,0.024,1,26.88,-0.0007434944237918462,-0.0005523414338334346,-0.0011876485591372442,0.002177064049162847,0.014473774323680046,0.013456067532236335,0.013450216275060087,-0.019999999999999574,0.16999999999999815,0,1
HRL,2019-08-22,0.127,0.851,0.022,1,42.95,0.04832804491091047,0.00501667707450922,0.0076353114020579985,0.014172351876236148,0.0183071477193465,0.02312602658314506,0.029937841135306287,1.980000000000004,1.740000000000002,1,1
HSIC,2019-11-05,0.16,0.821,0.02,1,67.73,0.030427506465845022,0.006427136542971047,0.014349217872070396,0.026719920821330494,0.016457537569053975,0.019593243028570885,0.01389845496235044,2.0,5.140000000000001,1,1
HST,2019-11-06,0.097,0.883,0.02,1,17.43,0.0011487650775416913,0.003135657466688526,0.009187787547805826,0.013190231734604022,0.01177095785092042,0.01662870364863174,0.010814728716270651,0.019999999999999574,0.6699999999999982,1,1
HSY,2019-10-24,0.115,0.871,0.014,1,146.37,-0.022309798944626258,-0.005390898312063815,-0.008391428873816942,-0.015838362833859126,0.010747670543129972,0.013997201510410453,0.01354897302921751,-3.3400000000000034,-7.210000000000008,0,0
HUM,2019-11-06,0.129,0.855,0.016,1,304.94,0.03457167090754876,0.0050970923906648495,0.007305696822956698,0.009898803837019207,0.01290293515023625,0.01611326595098921,0.021968627895609303,10.189999999999998,8.740000000000009,1,1
IBM,2019-10-16,0.104,0.883,0.013,1,142.11,-0.006223776223776123,-0.0018604792363285012,0.0034988499443315835,-0.001502860313269072,0.011073452893240649,0.008533824493419483,0.0071789758571186,-0.8899999999999864,-0.6499999999999773,0,0
ICE,2019-10-31,0.117,0.87,0.013,1,94.32,0.012234385061171693,0.0009580146253589846,0.0030796446882357166,0.00984597780842363,0.010610498404377822,0.012558833365182532,0.011567480559548279,1.1399999999999864,2.719999999999999,1,1
IEX,2019-10-30,0.102,0.864,0.034,1,156.24,-0.03721962040916926,-0.00047626831005707454,-0.003291751019785338,-0.00495470129614628,0.014101349395937319,0.021019323159066853,0.02884142394554958,-6.039999999999992,-2.4799999999999898,0,0
IFF,2019-11-05,0.149,0.84,0.011,1,134.46,0.08426739779050085,0.011315030570107873,0.019799110765731532,0.03356690836383706,0.02436329040552987,0.03770250952449732,0.04512959890156523,10.450000000000003,12.450000000000003,1,1
ILMN,2019-10-24,0.096,0.881,0.024,1,315.5,0.009309318916152165,0.0076006515013803955,0.003229032874944737,0.0018441884309301122,0.012987872510276307,0.012366966490826737,0.014826555794896184,2.910000000000025,1.670000000000016,1,1
INCY,2019-10-29,0.113,0.875,0.012,1,83.35,0.04370147758577514,0.007709040703889687,0.012245819913707634,0.02471127940072478,0.016250625668260785,0.02309764676918769,0.021972380202618165,3.489999999999995,5.849999999999994,1,1
INFO,2019-09-24,0.138,0.842,0.02,1,65.94,-0.014644351464435212,-0.0023845554913975073,-0.005916894007395301,-0.00897763675126706,0.012025635122556071,0.005448153193042301,0.004922827683749878,-0.980000000000004,-1.8100000000000023,0,0
INTC,2019-10-24,0.121,0.861,0.019,1,52.23,0.009860788863109038,0.004161831616327809,0.001466764016114719,0.0006609886282254266,0.012032102876365733,0.010495105372370861,0.008133677563627982,0.509999999999998,0.09999999999999432,1,1
INTU,2019-08-22,0.134,0.854,0.012,1,275.71,-0.0019186214885608122,0.001873886552006515,0.005385976160852635,0.0018247072603327548,0.018402209814024965,0.008267199826938425,0.009345421198766676,-0.5300000000000296,1.4799999999999613,0,1
IP,2019-10-31,0.115,0.86,0.025,1,43.68,0.024150058616647208,0.004528574292284214,0.0070514980545497655,0.003802493586567183,0.0141084801788352,0.014706165495112203,0.018440407837662355,1.0300000000000011,0.4799999999999969,1,1
IPG,2019-10-22,0.148,0.837,0.015,1,21.5,0.033653846153846034,0.0027192238505608555,0.007900110966470298,0.011713390053865735,0.01849179919757204,0.015349415988030492,0.020088738657284437,0.6999999999999993,0.7300000000000004,1,1
IPGP,2019-10-29,0.095,0.868,0.036,1,124.45,-0.13474240422721273,-0.006043459265509458,-0.02090390050389155,-0.033629911896694474,0.05235885720773718,0.06603776376088594,0.0883328649117045,-19.38000000000001,-14.649999999999991,0,0
IQV,2019-10-30,0.128,0.861,0.011,1,145.74,-0.02898261043373973,-0.0002796267194661861,0.0032759178076070096,-0.0038393577866735105,0.012671663168771576,0.018962914226613663,0.022904645180061585,-4.349999999999994,-1.7699999999999818,0,0
IR,2019-10-29,0.114,0.87,0.016,1,127.87,0.04742791612057662,0.008673425666850115,0.01582069794068981,0.0222643042340321,0.012664009558994554,0.01786221653901272,0.02182853608522911,5.790000000000006,8.120000000000005,1,1
IRM,2019-10-31,0.126,0.857,0.017,1,32.8,-0.020310633213859064,8.770294653425344e-05,-0.008170562761874601,-0.008535336587098374,0.011663744536409781,0.0097122897756381,0.012777140743841342,-0.6799999999999997,-0.8599999999999994,0,0
ISRG,2019-10-17,0.1,0.888,0.012,1,529.4,-0.0015841882920941686,0.0002678494754016399,0.007036410277895433,0.006746660501977549,0.01749892584225625,0.008256162562588161,0.010100606476305486,-0.8400000000000318,10.519999999999982,0,1
ITW,2019-10-25,0.109,0.872,0.019,1,171.81,0.07294073565228265,0.01260540527582138,0.01690553482583874,0.021323229937648163,0.021539617400939303,0.03242247008595107,0.04495848996290125,11.680000000000007,10.22999999999999,1,1
IVZ,2019-10-23,0.127,0.853,0.02,1,17.28,0.07797878976918282,0.008167417631790639,0.02045352253867372,0.02897030220961605,0.026241298438461493,0.03387566763438643,0.04407831395151264,1.25,1.3900000000000006,1,1
JBHT,2019-10-15,0.09,0.892,0.018,1,111.6,0.01843402080671641,0.0005328706417070672,0.0104400702494853,0.012401489508008678,0.015762097069558424,0.013419607250825217,0.01717680180778396,2.019999999999996,4.019999999999996,1,1
JCI,2019-11-07,0.111,0.872,0.017,1,42.29,-0.04386163237621521,-0.0006625181282801929,-0.00460435817084528,-0.0163118468625388,0.016149005590707168,0.024410111600587404,0.02598067409543125,-1.9399999999999977,-2.1700000000000017,0,0
JKHY,2019-11-06,0.12,0.868,0.013,1,147.49,0.01270255424333988,0.003365576954364865,0.008382641961700821,0.013358742931441311,0.009382860789912384,0.008341888722611657,0.006796586475460674,1.8500000000000227,5.75,1,1
JNJ,2019-10-15,0.179,0.801,0.02,1,132.84,0.016217870257037914,0.002777623295513713,0.0016101958446361753,0.009720588675774078,0.012432854688903087,0.015632057261746077,0.012459658482136513,2.1200000000000045,3.780000000000001,1,1
JNPR,2019-10-24,0.136,0.843,0.021,1,24.51,-0.018028846153846145,0.004826390063587316,0.004394472827407503,0.003693197130408573,0.011246435660343964,0.015528681528067027,0.019895559449814672,-0.4499999999999993,0.26000000000000156,0,1
JPM,2019-10-15,0.113,0.852,0.036,1,119.96,0.030141691713181595,0.0017051095523980264,0.014196309572743626,0.016569848245485314,0.017059009007655522,0.010521387553349,0.013739201391726286,3.509999999999991,5.75,1,1
JWN,2019-11-21,0.114,0.878,0.008,1,34.32,0.01089837997054488,-0.004794490146510705,-0.018799622656438798,-0.03178204857378416,0.025326919416647775,0.032513061227756934,0.038153771405882705,0.36999999999999744,-3.549999999999997,1,0
K,2019-10-29,0.151,0.828,0.021,1,62.87,0.02964297412381267,0.0010544218707655706,0.0026400113987833373,0.006649007579984175,0.012169294160454723,0.01650868741953398,0.021328600817147804,1.8099999999999952,1.2100000000000009,1,1
KEY,2019-10-17,0.114,0.862,0.024,1,17.51,-0.010175240248728068,0.0007269206244166307,0.0037400758261854515,-0.001478516806078393,0.015140869855719507,0.0105400198613701,0.01093788080277521,-0.17999999999999972,-0.0799999999999983,0,0
KEYS,2019-08-21,0.116,0.872,0.012,1,89.14,0.021076746849942873,0.005763031875498102,0.012020712854246973,0.013293692233595666,0.02725465200567869,0.015536065111027463,0.012228680844073237,1.8400000000000034,3.450000000000003,1,1
KHC,2019-10-31,0.135,0.844,0.02,1,32.33,0.13438596491228072,0.014252263495301407,0.02725182367909147,0.046357317240740846,0.039025643799948134,0.06037765457536896,0.07694794706133604,3.8299999999999983,3.9599999999999973,1,1
KIM,2019-10-24,0.111,0.866,0.023,1,21.16,-0.004703668861712251,0.002469058581048178,0.005520146550316784,-0.001081601663479333,0.007898336519201203,0.010487549407638847,0.0074950384011064726,-0.10000000000000142,-0.07000000000000028,0,0
KLAC,2019-10-30,0.123,0.86,0.017,1,172.96,0.0157387831806437,0.007350034639612858,0.017742858609119772,0.006157578585013868,0.026305751956340627,0.03234066806943432,0.028354880985632037,2.680000000000007,3.0200000000000102,1,1
KMB,2019-10-22,0.137,0.851,0.011,1,129.38,-0.07047920109203254,-0.00724298740094247,-0.006259007244437486,-0.0147750193501995,0.022938673414759934,0.036061843562769376,0.0482582094294915,-9.810000000000002,-6.240000000000009,0,0
KMI,2019-09-16,0.133,0.842,0.025,1,20.67,0.009770395701026002,0.001696740936013491,0.0025615329030208357,0.0035839827144152903,0.0075035014161963145,0.00816767120198641,0.0057040861515378245,0.20000000000000284,0.22000000000000242,1,1
KMX,2019-09-24,0.109,0.878,0.013,1,86.74,-0.0018411967779057292,0.0008539661173943003,0.0016493748841011069,0.0018388960122890003,0.01743474650836427,0.017407675891787724,0.02336209104919671,-0.1600000000000108,0.4299999999999926,0,1
KO,2019-10-18,0.118,0.871,0.011,1,54.78,0.01840490797546024,0.0026691833568706267,0.005515916642510566,0.00787987876776323,0.009200066627010861,0.007644147357867848,0.00959317133300601,0.990000000000002,1.2700000000000031,1,1
KSS,2019-11-19,0.181,0.808,0.011,1,47.02,-0.19486301369863002,-0.00649258026969284,-0.03207310587277852,-0.05992909595328544,0.06236997006654647,0.09208101995501938,0.11839843217043612,-11.379999999999995,-10.529999999999994,0,0
KSU,2019-10-18,0.133,0.846,0.02,1,145.25,0.07258898242504808,0.01174259689386877,0.017420509591786537,0.0272744556912284,0.021868823878271267,0.03248947036435603,0.03942682242681905,9.830000000000013,11.069999999999993,1,1
L,2019-10-28,0.134,0.822,0.045,1,49.42,-0.030980392156862657,-0.0001273639047659758,-0.007974278739320795,-0.010973787085457376,0.012716476598931175,0.014294678746009763,0.01780879345606503,-1.5799999999999983,-1.6799999999999997,0,0
LB,2019-11-21,0.141,0.845,0.014,1,17.17,0.08055380742605411,-0.0021449548484899126,-0.003268247811077196,-0.011048579113242937,0.03818278138234746,0.06013297384433433,0.08139935359799774,1.2800000000000011,-0.6999999999999993,1,0
