Date,Open,High,Low,Close,Adj Close,Volume
1997-01-27,25.313620,25.481630,24.753584,25.313620,12.794944,1598100
1997-01-28,25.481630,25.537634,24.865591,25.481630,12.879869,1404100
1997-01-29,25.425627,25.481630,25.201612,25.425627,12.851560,1786000
1997-01-30,25.586637,25.761648,24.193548,25.586637,12.932946,767500
1997-01-31,25.817652,25.929659,24.361559,25.817652,13.049712,555500
1997-02-03,26.265680,26.321684,25.649641,26.265680,13.276174,372700
1997-02-04,26.209677,26.265680,25.929659,26.209677,13.247867,768400
1997-02-05,26.097670,26.377687,25.873655,26.097670,13.191249,458200
1997-02-06,26.433691,26.657705,25.201612,26.433691,13.361094,1207500
1997-02-07,26.377687,26.818716,26.209677,26.377687,13.332788,1599200
1997-02-10,26.881720,27.105734,26.657705,26.881720,13.587554,503000
1997-02-11,27.385754,27.441757,26.881720,27.385754,13.842319,609500
1997-02-12,27.217741,27.329748,26.937723,27.217741,13.757394,1336500
1997-02-13,27.049730,27.441757,26.657705,27.049730,13.672476,2237300
1997-02-14,26.993727,27.329748,26.657705,26.993727,13.644165,1306100
1997-02-18,26.937723,27.049730,25.201612,26.937723,13.615860,1746700
1997-02-19,27.049730,27.441757,26.811716,27.049730,13.672476,2985000
1997-02-20,27.210741,27.553764,27.049730,27.210741,13.753861,2157800
1997-02-21,27.350750,27.553764,27.049730,27.350750,13.824630,1050100
1997-02-24,27.441757,27.441757,26.937723,27.441757,13.870629,927300
1997-02-25,27.441757,27.553764,27.049730,27.441757,13.870629,845000
1997-02-26,26.097670,26.545698,25.929659,26.097670,13.191249,432700
1997-02-27,26.041666,26.377687,25.705645,26.041666,13.162941,410900
1997-02-28,25.817652,26.153673,25.369623,25.817652,13.049712,332300
1997-03-03,25.649641,25.761648,24.697580,25.649641,12.964791,492100
1997-03-04,25.677643,26.377687,25.481630,25.677643,12.978941,372000
1997-03-05,26.097670,26.209677,25.705645,26.097670,13.191249,693200
1997-03-06,26.489695,26.601702,26.209677,26.489695,13.389403,523400
1997-03-07,26.937723,27.049730,26.321684,26.937723,13.615860,867800
1997-03-10,27.497761,27.553764,26.769712,27.497761,13.898938,409100
1997-03-11,27.329748,27.665771,26.881720,27.329748,13.814015,300400
1997-03-12,27.721775,27.721775,27.105734,27.721775,14.012166,324000
1997-03-13,26.881720,27.273745,26.713709,26.881720,13.587554,474700
1997-03-14,27.161737,27.161737,26.713709,27.161737,13.729090,300200
1997-03-17,26.825716,26.993727,26.377687,26.825716,13.559248,385200
1997-03-18,26.993727,27.329748,26.713709,26.993727,13.644165,763100
1997-03-19,27.217741,27.329748,26.993727,27.217741,13.757394,468000
1997-03-20,26.566700,27.105734,26.321684,26.566700,13.428324,1651200
1997-03-21,26.489695,26.601702,26.209677,26.489695,13.389403,466200
1997-03-24,26.433691,26.510696,26.209677,26.433691,13.361094,681400
1997-03-25,26.993727,27.329748,26.657705,26.993727,13.644165,368500
1997-03-26,27.553764,27.553764,27.105734,27.553764,13.927242,729800
1997-03-27,27.721775,27.833782,27.385754,27.721775,14.012166,363100
1997-03-31,27.497761,27.777779,27.161737,27.497761,13.898938,306400
1997-04-01,27.161737,27.553764,26.881720,27.161737,13.729090,475800
1997-04-02,26.769712,27.105734,26.769712,26.769712,13.530941,446100
1997-04-03,26.825716,27.105734,26.657705,26.825716,13.559248,413500
1997-04-04,26.993727,27.105734,25.425627,26.993727,13.644165,443700
1997-04-07,27.161737,27.217741,26.769712,27.161737,13.729090,639900
1997-04-08,26.881720,27.049730,26.545698,26.881720,13.587554,737600
1997-04-09,26.937723,27.273745,26.769712,26.937723,13.615860,637200
1997-04-10,26.825716,27.161737,26.713709,26.825716,13.559248,1461500
1997-04-11,26.881720,27.049730,26.461693,26.881720,13.587554,1024200
1997-04-14,26.713709,27.049730,26.545698,26.713709,13.502629,1740000
1997-04-15,27.105734,27.721775,26.937723,27.105734,13.700782,1745400
1997-04-16,26.825716,26.825716,26.825716,26.825716,13.908474,630000
1997-04-17,27.609768,28.001793,27.280746,27.609768,14.314987,528500
1997-04-18,28.953854,29.009857,28.337814,28.953854,15.011863,545900
1997-04-21,28.841846,29.121864,28.449821,28.841846,14.953788,1278400
1997-04-22,28.897850,28.953854,28.449821,28.897850,14.982821,721100
1997-04-23,28.785843,28.897850,28.393818,28.785843,14.924749,445500
1997-04-24,29.289875,29.569893,28.659834,29.289875,15.186082,819800
1997-04-25,28.841846,29.401882,28.561829,28.841846,14.953788,543000
1997-04-28,28.897850,29.009857,27.070732,28.897850,14.982821,779600
1997-04-29,29.401882,29.457886,28.701838,29.401882,15.244150,718200
1997-04-30,29.569893,29.793907,29.177868,29.569893,15.331262,827400
1997-05-01,29.737904,29.961918,29.345879,29.737904,15.418374,720200
1997-05-02,29.961918,30.353943,29.387880,29.961918,15.534519,947700
1997-05-05,30.689964,31.250000,30.353943,30.689964,15.911994,613100
1997-05-06,30.689964,30.689964,30.689964,30.689964,15.911994,0
1997-05-07,30.409946,30.745968,30.129929,30.409946,15.766812,856800
1997-05-08,30.409946,30.857975,30.297939,30.409946,15.766812,1536900
1997-05-09,30.913979,31.250000,30.801971,30.913979,16.028137,564200
1997-05-12,31.081989,31.306004,30.710966,31.081989,16.115248,467800
1997-05-13,31.474014,31.474014,30.913979,31.474014,16.318508,299500
1997-05-14,31.810036,32.146057,30.787970,31.810036,16.492720,862800
1997-05-15,31.719030,31.978046,31.418011,31.719030,16.445536,2791300
1997-05-16,31.439013,31.922043,31.250000,31.439013,16.300354,990100
1997-05-19,31.306004,31.810036,31.193996,31.306004,16.231394,233200
1997-05-20,31.698029,31.922043,31.306004,31.698029,16.434649,1481800
1997-05-21,32.034050,32.258064,31.810036,32.034050,16.608866,866900
1997-05-22,32.034050,32.202061,31.418011,32.034050,16.608866,360400
1997-05-23,32.202061,32.370071,31.698029,32.202061,16.695972,290100
1997-05-27,31.586021,31.810036,31.362007,31.586021,16.376575,342800
1997-05-28,31.137993,31.362007,30.745968,31.137993,16.144283,266000
1997-05-29,30.990984,31.250000,30.857975,30.990984,16.068064,135000
1997-05-30,30.689964,30.857975,30.297939,30.689964,15.911994,127600
1997-06-02,30.689964,30.689964,30.297939,30.689964,15.911994,151100
1997-06-03,31.193996,31.250000,30.633961,31.193996,16.173319,1143200
1997-06-04,30.689964,31.250000,30.689964,30.689964,15.911994,494300
1997-06-05,30.913979,31.081989,30.465950,30.913979,16.028137,261500
1997-06-06,31.025986,31.250000,30.577957,31.025986,16.086208,140300
1997-06-09,31.922043,32.034050,31.362007,31.922043,16.550797,255100
1997-06-10,31.642025,32.146057,31.642025,31.642025,16.405611,403900
1997-06-11,31.383009,31.978046,31.250000,31.383009,16.271318,623800
1997-06-12,32.202061,32.482079,31.698029,32.202061,16.695972,374300
1997-06-13,32.538082,32.650089,32.034050,32.538082,16.870197,267100
1997-06-16,32.615086,32.706093,31.922043,32.615086,16.910118,300400
1997-06-17,32.986111,33.154121,32.454079,32.986111,17.102486,288100
1997-06-18,34.162186,34.330196,33.266129,34.162186,17.712252,486100
1997-06-19,35.394264,35.618279,35.219254,35.394264,18.351059,1505400
1997-06-20,35.674282,36.066307,35.226254,35.674282,18.496237,883800
1997-06-23,35.394264,35.842293,35.338261,35.394264,18.351059,273800
1997-06-24,35.506271,35.618279,35.170250,35.506271,18.409132,423400
1997-06-25,36.738350,36.906361,35.954300,36.738350,19.047932,457100
1997-06-26,37.074371,37.186378,36.402328,37.074371,19.222151,343000
1997-06-27,36.850357,36.962364,36.514336,36.850357,19.106003,249500
1997-06-30,36.010303,36.290321,35.618279,36.010303,18.670456,350600
1997-07-01,35.954300,36.290321,35.786289,35.954300,18.641422,147300
1997-07-02,36.178314,36.178314,35.730286,36.178314,18.757565,279000
1997-07-03,37.410393,37.690411,35.968304,37.410393,19.396372,160200
1997-07-07,37.410393,37.410393,37.410393,37.410393,19.396372,0
1997-07-08,37.354389,37.858421,37.354389,37.858421,19.628660,1153700
1997-07-09,37.746414,38.642471,37.466396,37.746414,19.570589,1035400
1997-07-10,37.298386,37.746414,36.962364,37.298386,19.338295,472200
1997-07-11,36.626343,36.962364,35.954300,36.626343,18.989859,548600
1997-07-14,36.794353,37.186378,36.402328,36.794353,19.076969,189200
1997-07-15,36.906361,37.298386,36.290321,36.906361,19.135042,318200
1997-07-16,37.186378,37.242382,36.458332,37.186378,19.280226,1085100
1997-07-17,36.906361,37.130375,36.514336,36.906361,19.135042,158600
1997-07-18,35.954300,36.962364,35.450268,35.954300,18.641422,473100
1997-07-21,35.226254,35.842293,34.610214,35.226254,18.263947,410000
1997-07-22,35.282257,35.562275,34.722221,35.282257,18.292980,693200
1997-07-23,37.186378,37.354389,36.178314,37.186378,19.280226,507700
1997-07-24,35.842293,37.130375,35.730286,35.842293,18.583347,334500
1997-07-25,35.114246,35.674282,35.058243,35.114246,18.205872,432100
1997-07-28,35.450268,35.506271,34.778225,35.450268,18.380093,356800
1997-07-29,35.114246,35.450268,34.498207,35.114246,18.205872,495200
1997-07-30,35.898296,36.234318,35.058243,35.898296,18.612383,496600
1997-07-31,35.898296,36.514336,35.786289,35.898296,18.612383,246100
1997-08-01,35.898296,36.486336,35.037243,35.898296,18.612383,153300
1997-08-04,34.834229,34.946236,34.386200,34.834229,18.060692,180500
1997-08-05,34.162186,38.474461,33.938171,34.162186,17.712252,428700
1997-08-06,34.610214,34.834229,33.987175,34.610214,17.944551,769100
1997-08-07,34.946236,35.394264,34.722221,34.946236,18.118765,425600
1997-08-08,34.666218,35.058243,34.274193,34.666218,17.973581,333000
1997-08-11,34.106182,34.498207,33.826164,34.106182,17.683216,142100
1997-08-12,33.770161,34.407204,33.714157,33.770161,17.508997,440800
1997-08-13,33.602150,34.274193,33.490143,33.602150,17.421888,680900
1997-08-14,32.650089,33.154121,32.370071,32.650089,16.928272,1818600
1997-08-15,32.426075,32.706093,31.922043,32.426075,16.812124,1495800
1997-08-18,32.202061,32.202061,31.642025,32.202061,16.695972,642800
1997-08-19,33.567150,33.714157,31.978046,33.567150,17.403742,477400
1997-08-20,34.162186,34.610214,33.602150,34.162186,17.712252,252600
1997-08-21,33.546146,34.050179,33.112118,33.546146,17.392851,728900
1997-08-22,33.042114,33.546146,32.314068,33.042114,17.131523,445000
1997-08-25,32.930107,34.659218,32.706093,32.930107,17.073450,396100
1997-08-26,32.783096,32.986111,32.482079,32.783096,16.997231,445500
1997-08-27,32.986111,33.154121,32.258064,32.986111,17.102486,663700
1997-08-28,31.810036,32.706093,31.362007,31.810036,16.492720,1201000
1997-08-29,31.943045,31.943045,31.586021,31.943045,16.561682,932700
1997-09-02,32.818100,32.986111,32.034050,32.818100,17.015379,743400
1997-09-03,33.266129,33.490143,32.538082,33.266129,17.247667,767800
1997-09-04,33.658154,33.770161,33.154121,33.658154,17.450926,416200
1997-09-05,34.218189,34.386200,33.714157,34.218189,17.741289,724000
1997-09-08,33.602150,33.938171,33.490143,33.602150,17.421888,681200
1997-09-09,33.154121,33.770161,32.762096,33.154121,17.189598,499200
1997-09-10,32.370071,33.154121,32.258064,32.370071,16.783089,286100
1997-09-11,31.418011,32.146057,31.362007,31.418011,16.289467,530700
1997-09-12,32.202061,32.594086,31.698029,32.202061,16.695972,276700
1997-09-15,32.594086,32.594086,32.314068,32.594086,16.899235,372900
1997-09-16,32.594086,32.594086,32.594086,32.594086,16.899235,0
1997-09-17,34.610214,34.834229,34.050179,34.610214,17.944551,1026900
1997-09-18,34.610214,34.610214,34.610214,34.610214,17.944551,0
1997-09-19,34.442204,34.890232,34.050179,34.442204,17.857437,198600
1997-09-22,35.058243,35.394264,32.874104,35.058243,18.176838,595700
1997-09-23,35.058243,35.170250,34.722221,35.058243,18.176838,210400
1997-09-24,34.890232,35.170250,34.722221,34.890232,18.089725,334300
1997-09-25,34.722221,35.058243,34.442204,34.722221,18.002619,185400
1997-09-26,35.058243,35.170250,33.364136,35.058243,18.176838,322300
1997-09-29,34.883232,35.002239,34.610214,34.883232,18.086094,338100
1997-09-30,34.883232,34.883232,34.883232,34.883232,18.086094,0
1997-10-01,34.883232,34.883232,34.883232,34.883232,18.086094,0
1997-10-02,34.946236,35.170250,33.602150,34.946236,18.118765,1285400
1997-10-03,35.674282,36.178314,35.506271,35.674282,18.496237,868000
1997-10-06,35.730286,36.178314,35.394264,35.730286,18.525276,691600
1997-10-07,35.394264,35.674282,35.002239,35.394264,18.351059,593400
1997-10-08,35.282257,36.346325,34.946236,35.282257,18.292980,228700
1997-10-09,34.386200,34.666218,33.938171,34.386200,17.828400,254600
1997-10-10,34.162186,34.498207,33.714157,34.162186,17.712252,411800
1997-10-13,34.162186,34.162186,34.162186,34.162186,17.712252,0
1997-10-14,35.058243,35.338261,34.834229,35.058243,18.176838,310400
1997-10-15,35.002239,35.394264,34.722221,35.002239,18.147804,185000
1997-10-16,34.575214,35.394264,34.330196,34.575214,17.926397,225400
1997-10-17,33.602150,34.554211,33.490143,33.602150,17.421888,275400
1997-10-20,34.386200,34.442204,33.546146,34.386200,17.828400,157300
1997-10-21,34.946236,34.946236,34.554211,34.946236,18.118765,195000
1997-10-22,35.058243,35.394264,34.834229,35.058243,18.176838,199000
1997-10-23,34.666218,34.778225,33.714157,34.666218,17.973581,163300
1997-10-24,34.946236,35.282257,34.274193,34.946236,18.118765,206900
1997-10-27,32.930107,34.554211,32.258064,32.930107,17.073450,287900
1997-10-28,32.930107,32.930107,32.930107,32.930107,17.073450,0
1997-10-29,34.722221,34.722221,31.137993,34.722221,18.002619,439400
1997-10-30,34.386200,34.722221,33.826164,34.386200,17.828400,547000
1997-10-31,35.282257,35.394264,34.498207,35.282257,18.292980,101700
1997-11-03,35.002239,35.338261,34.946236,35.002239,18.147804,681600
1997-11-04,35.170250,35.450268,34.722221,35.170250,18.234911,976200
1997-11-05,35.282257,35.562275,34.946236,35.282257,18.292980,706600
1997-11-06,34.722221,35.170250,34.610214,34.722221,18.002619,584700
1997-11-07,34.050179,34.834229,33.826164,34.050179,17.654181,283000
1997-11-10,34.463207,34.778225,33.532146,34.463207,17.868326,223400
1997-11-11,34.498207,34.834229,34.162186,34.498207,17.886475,227400
1997-11-12,33.602150,34.162186,33.602150,33.602150,17.421888,171400
1997-11-13,33.602150,33.826164,33.266129,33.602150,17.421888,492800
1997-11-14,33.770161,33.938171,33.154121,33.770161,17.508997,503500
1997-11-17,34.498207,34.834229,34.274193,34.498207,17.886475,1613900
1997-11-18,34.666218,35.002239,34.386200,34.666218,17.973581,536500
1997-11-19,35.170250,35.282257,34.442204,35.170250,18.234911,999700
1997-11-20,35.695286,36.178314,35.506271,35.695286,18.507128,424700
1997-11-21,35.898296,36.458332,35.618279,35.898296,18.612383,751000
1997-11-24,35.674282,35.954300,34.946236,35.674282,18.496237,102000
1997-11-25,35.674282,35.954300,35.282257,35.674282,18.496237,81400
1997-11-26,35.730286,36.066307,35.506271,35.730286,18.525276,127200
1997-11-28,35.898296,36.066307,35.562275,35.898296,18.612383,80100
1997-12-01,36.570339,36.906361,36.066307,36.570339,18.960827,185900
1997-12-02,36.794353,37.130375,36.402328,36.794353,19.076969,186500
1997-12-03,36.402328,36.738350,36.010303,36.402328,18.873713,136800
1997-12-04,36.458332,36.906361,36.290321,36.458332,18.902750,137700
1997-12-05,36.570339,37.130375,36.290321,36.570339,18.960827,150400
1997-12-08,36.458332,36.738350,36.010303,36.458332,18.902750,154400
1997-12-09,35.842293,36.290321,35.506271,35.842293,18.583347,635200
1997-12-10,35.730286,36.066307,35.394264,35.730286,18.525276,175400
1997-12-11,35.618279,35.618279,34.722221,35.618279,18.467201,127200
1997-12-12,35.730286,35.926300,35.338261,35.730286,18.525276,84500
1997-12-15,35.394264,35.730286,35.170250,35.394264,18.351059,136500
1997-12-16,35.842293,36.010303,34.890232,35.842293,18.583347,151900
1997-12-17,35.954300,36.234318,35.618279,35.954300,18.641422,73800
1997-12-18,35.506271,35.786289,35.268257,35.506271,18.409132,54000
1997-12-19,34.834229,35.058243,34.050179,34.834229,18.060692,103500
1997-12-22,34.834229,35.842293,34.554211,34.834229,18.060692,124500
1997-12-23,34.946236,35.170250,34.778225,34.946236,18.118765,65100
1997-12-24,35.058243,35.058243,34.610214,35.058243,18.176838,61100
1997-12-26,35.058243,35.170250,34.722221,35.058243,18.176838,35900
1997-12-29,35.506271,35.730286,35.114246,35.506271,18.409132,127000
1997-12-30,36.626343,36.906361,35.898296,36.626343,18.989859,227800
1997-12-31,36.458332,36.682346,36.290321,36.458332,18.902750,121600
1998-01-02,36.906361,37.074371,36.122311,36.906361,19.135042,144100
1998-01-05,36.402328,37.018368,36.402328,36.402328,18.873713,263500
1998-01-06,36.010303,36.290321,35.730286,36.010303,18.670456,189900
1998-01-07,36.514336,37.018368,35.954300,36.514336,18.931784,233200
1998-01-08,36.290321,36.794353,36.010303,36.290321,18.815639,164000
1998-01-09,36.178314,36.962364,36.178314,36.178314,18.757565,541900
1998-01-12,35.282257,35.674282,34.610214,35.282257,18.292980,564600
1998-01-13,35.954300,36.066307,34.596214,35.954300,18.641422,227800
1998-01-14,35.338261,35.842293,35.058243,35.338261,18.322020,231400
1998-01-15,34.442204,35.394264,34.274193,34.442204,17.857437,533800
1998-01-16,36.178314,36.290321,33.154121,36.178314,18.757565,277800
1998-01-20,36.626343,36.850357,36.234318,36.626343,18.989859,883400
1998-01-21,36.906361,37.242382,36.290321,36.906361,19.135042,174300
1998-01-22,37.130375,37.690411,37.074371,37.130375,19.251183,691400
1998-01-23,38.250446,38.775482,37.858421,38.250446,19.831917,503500
1998-01-26,37.858421,38.642471,37.746414,37.858421,19.628660,384700
1998-01-27,38.082436,38.362453,37.634407,38.082436,19.744804,142600
1998-01-28,38.194443,38.586468,37.970428,38.194443,19.802879,405500
1998-01-29,38.138439,38.642471,38.082436,38.138439,19.773844,169100
1998-01-30,38.530464,38.530464,38.082436,38.530464,19.977098,277400
1998-02-02,39.818550,39.818550,39.090504,39.818550,20.644941,559300
1998-02-03,39.650539,40.322582,39.146507,39.650539,20.557833,253500
1998-02-04,39.986561,40.042564,39.482529,39.986561,20.732048,380300
1998-02-05,39.818550,40.434589,38.082436,39.818550,20.644941,251100
1998-02-06,39.594536,40.490593,39.314518,39.594536,20.528793,236500
1998-02-09,37.634407,39.538532,33.770161,37.634407,19.512514,3456900
1998-02-10,38.866486,39.426525,37.802418,38.866486,20.151318,1982900
1998-02-11,39.167507,39.762547,38.502464,39.167507,20.307390,455700
1998-02-12,38.943493,39.370522,38.530464,38.943493,20.191246,578700
1998-02-13,38.810482,39.426525,38.642471,38.810482,20.122282,1127600
1998-02-17,39.370522,39.762547,38.978493,39.370522,20.412643,310400
1998-02-18,39.202511,39.258514,38.754478,39.202511,20.325539,281200
1998-02-19,38.586468,39.202511,38.530464,38.586468,20.006132,367600
1998-02-20,39.314518,39.762547,38.978493,39.314518,20.383606,178500
1998-02-23,39.874554,40.322582,39.174507,39.874554,20.673975,385900
1998-02-24,39.538532,39.874554,39.314518,39.538532,20.499763,366900
1998-02-25,40.322582,40.658604,39.986561,40.322582,20.906267,175200
1998-02-26,40.322582,40.658604,39.874554,40.322582,20.906267,155500
1998-02-27,40.994625,41.162636,40.322582,40.994625,21.254705,158200
1998-03-02,41.498657,42.114697,40.994625,41.498657,21.516033,95900
1998-03-03,41.666668,42.170700,41.554661,41.666668,21.603146,432100
1998-03-04,40.826614,41.218639,40.322582,40.826614,21.167599,506600
1998-03-05,40.378586,40.658604,40.098568,40.378586,20.935308,638500
1998-03-06,40.546597,40.714607,40.098568,40.546597,21.022411,518900
1998-03-09,40.098568,40.378586,39.874554,40.098568,20.790123,337400
1998-03-10,41.106632,41.106632,40.098568,41.106632,21.312780,238600
1998-03-11,40.658604,40.770611,40.154572,40.658604,21.080488,414200
1998-03-12,40.602600,40.938622,40.098568,40.602600,21.051449,357100
1998-03-13,41.330647,41.442654,40.826614,41.330647,21.428926,294400
1998-03-16,40.938622,41.218639,40.602600,40.938622,21.225668,457100
1998-03-17,40.098568,40.602600,39.874554,40.098568,20.790123,233600
1998-03-18,39.538532,39.650539,38.978493,39.538532,20.499763,210700
1998-03-19,38.754478,39.314518,38.530464,38.754478,20.093245,456800
1998-03-20,39.818550,39.874554,39.370522,39.818550,20.644941,178500
1998-03-23,39.370522,39.650539,38.978493,39.370522,20.412643,574500
1998-03-24,39.818550,40.098568,39.426525,39.818550,20.644941,263500
1998-03-25,40.322582,40.546597,39.874554,40.322582,20.906267,128700
1998-03-26,40.378586,40.714607,39.762547,40.378586,20.935308,466200
1998-03-27,40.322582,40.714607,40.042564,40.322582,20.906267,78500
1998-03-30,39.538532,39.650539,39.146507,39.538532,20.499763,150200
1998-03-31,39.874554,40.434589,39.426525,39.874554,20.673975,198600
1998-04-01,39.538532,39.650539,39.202511,39.538532,20.499763,142100
1998-04-02,39.482529,39.706543,39.090504,39.482529,20.470720,176700
1998-04-03,39.594536,40.098568,39.482529,39.594536,20.528793,250400
1998-04-06,39.818550,39.986561,39.426525,39.818550,20.644941,302800
1998-04-07,39.090504,39.650539,38.978493,39.090504,20.267462,306400
1998-04-08,38.530464,40.098568,38.418457,38.530464,19.977098,151500
1998-04-09,38.978493,39.034496,38.586468,38.978493,20.209389,206600
1998-04-13,38.922489,39.615536,38.418457,38.922489,20.180355,90300
1998-04-14,39.874554,39.986561,39.482529,39.874554,20.673975,133900
1998-04-15,38.978493,39.874554,38.978493,38.978493,20.209389,144400
1998-04-16,38.138439,39.034496,38.026432,38.138439,19.773844,700800
1998-04-17,37.802418,38.306450,37.634407,37.802418,19.599625,628900
1998-04-20,38.586468,38.642471,38.082436,38.586468,20.006132,100400
1998-04-21,37.354389,37.634407,36.794353,37.354389,19.796442,9500
1998-04-22,36.486336,37.186378,36.066307,36.479336,19.332693,9500
1998-04-23,35.919300,36.626343,35.618279,35.919300,19.035900,391200
1998-04-24,36.479336,36.479336,36.479336,36.479336,19.332693,0
1998-04-27,36.479336,36.479336,36.479336,36.479336,19.332693,0
1998-04-28,36.402328,36.738350,36.178314,36.402328,19.291882,9500
1998-04-29,36.402328,36.850357,36.178314,36.402328,19.291882,9500
1998-04-30,36.962364,37.186378,36.738350,36.962364,19.588684,9500
1998-05-01,37.522400,37.746414,36.850357,37.522400,19.885475,9800
1998-05-04,38.306450,38.530464,37.410393,38.306450,20.300997,11300
1998-05-05,38.306450,38.474461,37.634407,38.306450,20.300997,11300
1998-05-06,37.858421,38.418457,37.802418,37.858421,20.063562,11300
1998-05-07,37.746414,37.914425,37.410393,37.746414,20.004198,11300
1998-05-08,38.082436,38.306450,37.634407,38.082436,20.182278,11300
1998-05-11,38.194443,38.586468,38.082436,38.194443,20.241632,11300
1998-05-12,38.138439,38.194443,37.858421,38.138439,20.211958,11600
1998-05-13,37.410393,38.082436,37.186378,37.410393,19.826118,11600
1998-05-14,37.746414,38.026432,37.298386,37.746414,20.004198,11600
1998-05-15,36.850357,37.410393,36.458332,36.850357,19.529324,11600
1998-05-18,35.618279,36.234318,35.394264,35.618279,18.876366,11600
1998-05-19,36.906361,37.354389,36.402328,36.906361,19.559006,11600
1998-05-20,37.130375,37.410393,37.018368,37.130375,19.677719,11600
1998-05-21,37.186378,37.522400,37.074371,37.186378,19.707405,11800
1998-05-22,37.354389,38.250446,37.298386,37.354389,19.796442,11800
1998-05-26,38.586468,39.090504,38.306450,38.586468,20.449390,11800
1998-05-27,38.138439,38.810482,37.858421,38.138439,20.211958,11800
1998-05-28,37.914425,38.418457,37.690411,37.914425,20.093239,11800
1998-05-29,37.998432,38.530464,37.690411,37.998432,20.137758,11800
1998-06-01,37.914425,38.194443,37.634407,37.914425,20.093239,11800
1998-06-02,37.410393,37.970428,37.410393,37.410393,19.826118,13600
1998-06-03,38.138439,38.474461,37.466396,38.138439,20.211958,815700
1998-06-04,37.634407,38.082436,37.354389,37.634407,19.944838,313300
1998-06-05,38.082436,38.418457,37.690411,38.082436,20.182278,125800
